,id,proj_name,proj_sector,state,district,outlay,spent,mode,year,cin,company_name
122,22,NEC/ Not mentioned,Education,PAN India,NEC/ Not mentioned,"819,200,000.00","415,900,000.00",Other Implementing Agency,2016-17,L74899DL1993GOI054155,OIL & NATURAL GAS CORPN. LTD.
123,23,NEC/ Not mentioned,Health care,PAN India,NEC/ Not mentioned,"130,700,000.00","112,200,000.00",Other Implementing Agency,2016-17,L74899DL1993GOI054155,OIL & NATURAL GAS CORPN. LTD.
124,24,NEC/ Not mentioned,Health care,PAN India,NEC/ Not mentioned,"207,300,000.00","56,400,000.00",Other Implementing Agency,2016-17,L74899DL1993GOI054155,OIL & NATURAL GAS CORPN. LTD.
125,1,Contribution to TCS Foundation and other Trusts engaged in socio-economic development and relief work,Other Central Government Funds,PAN India,NEC/ Not mentioned,"1,500,000,000.00","1,539,400,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
126,2,Tree plantation drive,Environmental Sustainability,Maharashtra,NEC/ Not mentioned,"500,000.00","97,800,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
127,3,Childline software support to track missing children,Gender Equality,PAN India,NEC/ Not mentioned,"2,600,000.00","2,600,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
128,4,Support for the restoration and renovation of the heritage structure,Art And Culture,Maharashtra,Mumbai City,"42,000,000.00","16,800,000.00",Other Implementing Agency,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
129,5,"Training and educating children, women, elderly, differently-abled, scholarships, special education and increasing employability",Education,PAN India,NEC/ Not mentioned,"439,000,000.00","324,300,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
130,6,"Disaster relief, tech support for hospitals including cancer institutes, financing hygienic sanitation","Poverty, Eradicating Hunger, Malnutrition",PAN India,NEC/ Not mentioned,"1,000,000,000.00","188,500,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
131,7,Contribution to Prime Ministers National Relief Fund & other Central Government Funds,Prime Ministers National Relief Fund,PAN India,NEC/ Not mentioned,"15,900,000.00","14,900,000.00",Directly,2014-15,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
132,1,Support for the restoration and renovation of the heritage structure,Art And Culture,Maharashtra,NEC/ Not mentioned,"47,000,000.00","3,000,000.00",Directly,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
133,2,"Desilting, repair and maintenance of Chinnappanahalli Lake",Environmental Sustainability,Karnataka,Bangalore Rural,"1,800,000.00","600,000.00",Directly,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
134,3,"Disaster relief, tech support for hospitals including cancer institutes,financing hygenic sanitation","Poverty, Eradicating Hunger, Malnutrition",PAN India,NEC/ Not mentioned,"1,319,300,000.00","713,000,000.00",Other Implementing Agency,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
135,4,Childline software support to track missing children,Gender Equality,PAN India,NEC/ Not mentioned,"10,900,000.00","10,900,000.00",Directly,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
136,5,"Training and educating children,women,elderly,differently abled, scholarships, special education and increasing employability",Education,PAN India,NEC/ Not mentioned,"1,231,800,000.00","711,600,000.00",Other Implementing Agency,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
137,6,Contribution to TCS Foundation,Other Central Government Funds,PAN India,NEC/ Not mentioned,"1,200,000,000.00","1,180,700,000.00",Other Implementing Agency,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
138,7,Contribution to Trusts engaged in CSR,Other Central Government Funds,PAN India,NEC/ Not mentioned,"138,000,000.00","138,000,000.00",Other Implementing Agency,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
139,8,Contribution to Prime Ministers National Relief Fund,Prime Ministers National Relief Fund,PAN India,NEC/ Not mentioned,"44,400,000.00","44,400,000.00",Other Implementing Agency,2015-16,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
140,1,"Desilting, repair and maintenance of Chinnappanahalli Lake, Siruseri lakes Watershed Restoration for sustainability and flood prot",Environmental Sustainability,Karnataka,NEC/ Not mentioned,"13,800,000.00","10,000,000.00",Directly,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
141,2,Contribution to Trusts engaged in CSR,Other Central Government Funds,Tamil Nadu,NEC/ Not mentioned,"138,000,000.00",0,Other Implementing Agency,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
142,3,"Disaster Relief, tech support for hospitals including Cancer Institutes,financing hygenic sanitation.",Sanitation,PAN India,NEC/ Not mentioned,"2,854,700,000.00","860,000,000.00",Other Implementing Agency,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
143,4,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
144,5,Childline software support to track missing children,Gender Equality,PAN India,NEC/ Not mentioned,"13,500,000.00",0,Directly,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
145,6,Contribution to TCS Foundation,Other Central Government Funds,PAN India,NEC/ Not mentioned,"3,200,000,000.00","2,050,000,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
146,7,Contribution to Prime Ministers National Relief Fund & other Central Government Funds,Prime Ministers National Relief Fund,PAN India,NEC/ Not mentioned,"44,400,000.00",0,Other Implementing Agency,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
147,8,"Training and educating children, women, elderly, differently abled, scholarships and special education and increasing employabilit",Education,PAN India,NEC/ Not mentioned,"2,068,100,000.00","880,000,000.00",Other Implementing Agency,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
148,9,Support for the restoration and renovation of the heritage structure,Art And Culture,Maharashtra,NEC/ Not mentioned,"47,000,000.00",0,Directly,2016-17,L22210MH1995PLC084781,TATA CONSULTANCY SERVICES LTD.
149,1,Education,Education,Rajasthan,Baran,"34,200,000.00","22,700,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
150,2,Education,Education,Uttar Pradesh,Auraiya,"15,300,000.00","25,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
151,3,Education,Education,Haryana,Faridabad,"13,700,000.00","14,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
152,4,Education,Education,Kerala,Alappuzha,"35,700,000.00","32,100,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
153,5,Education,Education,Chhattisgarh,Korba,"103,200,000.00","107,300,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
154,6,Education,Education,Chhattisgarh,Bilaspur,"97,400,000.00","104,000,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
155,7,Education,Education,Odisha,Angul,"148,900,000.00","141,300,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
156,8,Education,Education,Odisha,Angul,"84,200,000.00","81,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
157,9,Education,Education,Uttar Pradesh,Ambedkar Nagar,"13,000,000.00","17,700,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
158,10,Education,Education,Telangana,Hyderabad,"12,500,000.00","12,500,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
159,11,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"6,000,000.00","5,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
160,12,Education,Education,Maharashtra,NEC/ Not mentioned,"6,100,000.00","6,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
161,13,Education,Education,Delhi,NEC/ Not mentioned,"45,400,000.00","43,200,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
162,14,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"90,200,000.00","82,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
163,15,Education,Education,Chhattisgarh,Raipur,"5,000,000.00","18,300,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
164,16,Education,Education,Uttar Pradesh,Raebareli,"71,000,000.00","33,200,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
165,17,Education,Education,PAN India,NEC/ Not mentioned,"142,000,000.00","96,400,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
166,18,Education,Education,Madhya Pradesh,Singrauli,"104,900,000.00","96,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
167,19,Education,Education,PAN India,NEC/ Not mentioned,"1,739,900,000.00","336,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
168,20,Education,Education,Gujarat,Bharuch,"16,000,000.00","18,100,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
169,21,Education,Education,PAN India,NEC/ Not mentioned,"145,200,000.00","75,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
170,22,Education,Education,Gujarat,Surat,"9,700,000.00","8,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
171,23,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"71,300,000.00","80,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
172,24,Education,Education,Telangana,Karimnagar,"129,800,000.00","86,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
173,25,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"122,100,000.00","82,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
174,26,Education,Education,Bihar,Patna,"16,800,000.00","17,400,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
175,27,Education,Education,Odisha,NEC/ Not mentioned,"5,800,000.00","16,400,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
176,28,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"12,100,000.00","13,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
177,29,Education,Education,Andhra Pradesh,Visakhapatnam,"80,300,000.00","145,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
178,30,Others,NEC/ Not Mentioned,PAN India,NEC/ Not mentioned,"192,200,000.00","141,800,000.00",NEC/ Not Mentioned,2014-15,L40101DL1975GOI007966,N T P C LTD.
179,31,others,NEC/ Not Mentioned,PAN India,NEC/ Not mentioned,"465,400,000.00","83,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2014-15,L40101DL1975GOI007966,N T P C LTD.
180,1,Rural development projects.,Rural Development Projects,Andhra Pradesh,NEC/ Not mentioned,"353,700,000.00","442,100,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
181,2,Training to promote sports,Training To Promote Sports,Andhra Pradesh,NEC/ Not mentioned,"12,100,000.00","18,900,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
182,3,Art and culture,Art And Culture,Andhra Pradesh,NEC/ Not mentioned,"13,300,000.00","31,700,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
183,4,Environmental substainability,Environmental Sustainability,Andhra Pradesh,NEC/ Not mentioned,"461,300,000.00","338,500,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
184,5,Health care,Health Care,Andhra Pradesh,NEC/ Not mentioned,"650,900,000.00","544,900,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
185,6,Health care,Health Care,Andhra Pradesh,NEC/ Not mentioned,0,"135,700,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
186,7,Health care,Health Care,Andhra Pradesh,NEC/ Not mentioned,"117,800,000.00","128,900,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
187,8,"Poverty, hunger, malnutrition","Poverty, Eradicating Hunger, Malnutrition",Andhra Pradesh,NEC/ Not mentioned,"1,425,000,000.00","2,787,000,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
188,9,"Poverty, hunger, malnutrition","Poverty, Eradicating Hunger, Malnutrition",Andhra Pradesh,NEC/ Not mentioned,"402,300,000.00","397,600,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
189,10,"Poverty, hunger, malnutrition",Safe Drinking Water,Andhra Pradesh,NEC/ Not mentioned,"82,400,000.00","92,700,000.00",NEC/ Not Mentioned,2015-16,L40101DL1975GOI007966,N T P C LTD.
190,1,Rural Devlopment,RURAL DEVELOPMENT PROJECTS,PAN India,NEC/ Not mentioned,"326,600,000.00","513,000,000.00",Other Implementing Agency,2016-17,L40101DL1975GOI007966,N T P C LTD.
191,2,Sports,Training to promote sports,PAN India,NEC/ Not mentioned,"16,100,000.00","19,000,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2016-17,L40101DL1975GOI007966,N T P C LTD.
192,3,Protection of National Heritage Art & Culture,Art and culture,PAN India,NEC/ Not mentioned,"12,800,000.00","8,200,000.00",Other Implementing Agency,2016-17,L40101DL1975GOI007966,N T P C LTD.
193,4,Environment,Environmental sustainability,PAN India,NEC/ Not mentioned,"605,800,000.00","353,300,000.00",Directly,2016-17,L40101DL1975GOI007966,N T P C LTD.
194,5,Capacity Building (Overheads),Health care,PAN India,NEC/ Not mentioned,0,"113,900,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2016-17,L40101DL1975GOI007966,N T P C LTD.
195,6,Drinking Water,"POVERTY, ERADICATING HUNGER, MALNUTRITION",PAN India,NEC/ Not mentioned,"330,300,000.00","93,600,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2016-17,L40101DL1975GOI007966,N T P C LTD.
196,7,Healthcare & Sanitation,"POVERTY, ERADICATING HUNGER, MALNUTRITION",PAN India,NEC/ Not mentioned,"336,800,000.00","555,200,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2016-17,L40101DL1975GOI007966,N T P C LTD.
197,8,Other CSR Activities,Health care,PAN India,NEC/ Not mentioned,"141,900,000.00","160,100,000.00",Directly,2016-17,L40101DL1975GOI007966,N T P C LTD.
198,9,Swachh Vidyalya Abhiyaan,"POVERTY, ERADICATING HUNGER, MALNUTRITION",PAN India,NEC/ Not mentioned,0,"357,300,000.00",Directly,2016-17,L40101DL1975GOI007966,N T P C LTD.
199,10,Education & Skill Development,Education,PAN India,NEC/ Not mentioned,"530,600,000.00","604,500,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2016-17,L40101DL1975GOI007966,N T P C LTD.
200,1,Chennai Mathematical Institute,Education,Tamil Nadu,Chennai,"332,500,000.00","332,500,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
201,2,Vishwas Vision,Livelihood Enhancement Projects,Delhi,NEC/ Not mentioned,"20,000,000.00","20,000,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
202,3,Ramakrishna Mission,"Poverty, Eradicating Hunger, Malnutrition",PAN India,NEC/ Not mentioned,"260,300,000.00","260,300,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
203,4,Institute of Bioinformatics & Applied Biotechnology,Health Care,Karnataka,Bangalore Urban,"25,000,000.00","25,000,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
204,5,Spark IT program,Education,PAN India,NEC/ Not mentioned,"166,100,000.00","155,900,000.00",Combined,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
205,6,Infosys Science Foundation,Education,Karnataka,Bangalore Urban,"209,900,000.00","209,900,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
206,7,Indian Institute of Science (IISc),Education,Karnataka,Bangalore Urban,"212,000,000.00","212,000,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
207,8,Raja Dinkar Kelkar Museum,Art And Culture,Maharashtra,Pune,"10,000,000.00","10,000,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
208,9,Bharata Ilango Foundation,Art And Culture,Tamil Nadu,Chennai,"10,000,000.00","10,000,000.00",Other Implementing Agency,2014-15,L85110KA1981PLC013115,INFOSYS LTD.
